,users,follower_count
3512,ElwynnEldoriath,3
3513,m4x3n,464
3514,elmnetsch,3
3515,moestaverne77,71
3516,Taunusstein,514
3517,Lutti__1,875
3518,19Joe92,369
3519,spock2021,0
3520,guidokozlik,78
3521,_geekjournal_,216
3522,d4br4,713
3523,Frau_Sturmflut,806
3524,Superheldentyp,834
3525,KC_Heine,268
3526,Electromaps_DE,108
3527,oekomobil,6436
3528,Keeper_86,874
3529,BBH_online,1689
3530,Mrivan4you,146
3531,m4tz34,111
3532,dlutheberlin,91
3533,export_EE,1050
3534,borderclausen,301
3535,drtobiasbreyer,1826
3536,BI_Automotive,71
3537,Frances8451,3
3538,tmigge,539
3539,shiller79,269
3540,Nuri2435,9
3541,Bubo44,13
3542,HelmerKrane,751
3543,LimFoto4u,358
3544,WutRadler,59
3545,AnjaWansing,24
3546,christianKddtz,12
3547,derAnhaltiner,425
3548,FelixRends,76
3549,hpr012,133
3550,agowa338,203
3551,Chemguy2_0,4689
3552,B5perl,38
3553,JCanehl,196
3554,MichlVfl1900,3
3555,Renn_Elch,859
3556,dubbe92,870
3557,asta_die,290
3558,Canstatt93,1182
3559,maestro300,262
3560,SpambotZombie,77
3561,time_is_up_md,198
3562,CryptoGollum,1503
3563,CR73IRL,78
3564,wathzmann,1733
3565,Doppelschlupp,1795
3566,ADFC_MD,1126
3567,guy_ste,75
3568,Yoyo01020304,260
3569,f_fewo,16
3570,Scheiner_Hmidt,12
3571,biohaufen,208
3572,Naturfreund_81,146
3573,Pol_Investieren,19
3574,FriederikeWendy,210
3575,fraunhofer_iee,1344
3576,erich_biker,17
3577,NTRinders,570
3578,MHueck,13
3579,RenminDeutsch,26680
3580,nicht_die_bohne,142
3581,fabianschmitz,631
3582,alphadelta44,441
3583,helicopter_83,47
3584,andijah,1318
3585,homewithapple,1487
3586,EFD_GmbH,31
3587,BoesWelt,27
3588,whh_ks,4
3589,Pallinchen,1092
3590,SandraPiel,533
3591,klabaudder,310
3592,johnnybonk,76
3593,sven_liebert,1958
3594,Bellona_De,101
3595,nwzonline,13579
3596,RegierungBW,94007
3597,amn_news_de,3125
3598,demokratienetz,2998
3599,mittelbadische,2766
3600,JJohannesEf,74
3601,vdwwohnen,647
3602,guenterdull,110
3603,RusticusArat,1188
3604,DieLilaZicke,21
3605,i_Peter,249
3606,cymba_de,389
3607,iGyver,799
3608,Birne36248376,3
3609,thuega,1223
3610,TheGlowingDice,87
3611,sidcom12,7
3612,meinautomagazin,938
3613,JohannesWeinbe1,2959
3614,DanielV28730892,44
3615,dvs_land,2384
3616,Julian_Hamburg,97
3617,FreSonnenschein,17
3618,schlaunews,114
3619,BBEnergyNetwork,1077
3620,alpha1958,240
3621,21Mpunk,551
3622,Bernd07037046,11
3623,Teslafenn,107
3624,steve_ein,30
3625,nicktamer36,1317
3626,PhilippKoebe,1030
3627,PhilippSchuch,402
3628,kramer_heinz,7010
3629,Marco40316280,308
3630,Resonanzkatast1,68
3631,Investor_BI,1591
3632,energate_ch,1372
3633,SandroStuder2,0
3634,sven_9000,1
3635,Tageszeitgleser,6
3636,de2_0,2670
3637,BlancoWeiss,391
3638,consequ,1181
3639,RheinEnergie,2874
3640,BaumannProf,1626
3641,mthie,2552
3642,RuedigerBarz,13
3643,urbandigitalDE,1181
3644,it_is_me_thomas,1056
3645,Wirtschaft_SPD,2013
3646,zusebrei,2583
3647,BadMasafagga,80
3648,TheCadWoman,2214
3649,MamaSuiGeneris,2257
3650,LukasEbert,326
3651,wsw_service,307
3652,Yrrsinn,600
3653,DutchS66,475
3654,BiehlHerzfeldCo,1638
3655,StefanMuenz,2750
3656,c_jung77,3814
3657,HartwinMaas,237
3658,VDemokratie,3490
3659,Greenfluxinfo,1411
3660,Cneepie,70
3661,Jagdfrevler,1112
3662,HaltenStill,2094
3663,grimmda,586
3664,EdwinPalesch,859
3665,WestfalenGruppe,334
3666,KurtHuwig,86
3667,AndyBa88,35
3668,drjdvalentin,475
3669,the6big6,105
3670,ProfRieck,14062
3671,tom_zeh,1149
3672,dima973,824
3673,AstraBube,114
3674,AndyHalloween31,800
3675,YellowSnow60,842
3676,HansBr16,10
3677,ThomasSchller2,26
3678,itsme13935714,46
3679,Peter20028378,203
3680,Glowfish8,126
3681,McKatOC_4live,17
3682,ErikV47108766,48
3683,rankeschmidt,1012
3684,Mller94535573,95
3685,fdomig,191
3686,Au_gustinus,744
3687,WKonfabulation,10
3688,Stephan53185543,63
3689,FSommerlich,30
3690,avalist666mario,319
3691,spheenik,112
3692,nikitheblogger,73329
3693,Denniste8,860
3694,tobias_1979,33
3695,symptompanik,1668
3696,SchmidtHenry_,277
3697,MakeLiberty1Big,
3698,grotesk_grumpy,12
3699,haenschen1000,1188
3700,Dutchmann59,7
3701,_ACivis,1899
3702,sayale6,264
3703,TACB89688485,2
3704,IngoBehne,169
3705,JerioxB,223
3706,nerdweib,1272
3707,pvz_d,110
3708,fridays_freedom,1443
3709,Adventure_Ost,305
3710,ApfelPorridge,198
3711,tacito_el,290
3712,CisF61,72
3713,DGoncz,284
3714,JVos63,2370
3715,Po_Versohler,782
3716,StadtwerkeDO,1661
3717,eFuel_Alliance,524
3718,GasLoewe,194
3719,LissysFrauchen,709
3720,CassandraPriam1,752
3721,11straker,4333
3722,izzettardis,623
3723,_Kittypunk,17205
3724,besim,899
3725,icke2AIDA,1644
3726,DrGuertler,1216
3727,trimarkus_de,618
3728,huluvu,243
3729,BeamDeam,34
3730,noipser,13
3731,BuxaIngrid,162
3732,nickydw,11
3733,bergwanderer,402
3734,MathiasMarkert,1586
3735,ladefuchs,1005
3736,inl_beerboy,88
3737,franzi_n,78
3738,Captain_Gerri,299
3739,KMU_Staerkerin,902
3740,JoeSchi1,36
3741,sparplaner,13
3742,00sohn,71
3743,tewes_susanne,2165
3744,Razepatuff,5
3745,naya1805,83
3746,LenaaaCarolin,44
3747,peterpatent,69
3748,papavanpaul,14
3749,MitohneMasken,37
3750,Landmensch3,231
3751,_Kyuss,199
3752,Alxxrt,2430
3753,AllzeitHeld,2
3754,rai_wiss,85
3755,danielRndmNmbrs,378
3756,paescebu,203
3757,TheLast21m,32
3758,reisto,211
3759,SNiederleig,4563
3760,safeoursounds,3007
3761,Acme1S,192
3762,electrodocs,1401
3763,berren1,1753
3764,realPalpatine1,116
3765,JordanGriz95,1759
3766,IKEM_Berlin,1136
3767,MamaMeisu,499
3768,SuewagEnergieAG,652
3769,AloisAlz,115
3770,KingMetal7,84
3771,TobiBuehner,1085
3772,FamilieZoe,216
3773,wofido,212
3774,kuno_der,0
3775,LucrumInvest,131
3776,Olley1985,319
3777,danny_mst,1091
3778,Ruebenhorst,9021
3779,MarcusFrey_KA,47
3780,solarPV4climate,192
3781,HelllNooo,510
3782,GamesOfShitpost,90
3783,kosse_d,589
3784,Julinho_Gold,69
3785,mf2006100,6
3786,Mave_Maverick_,126
3787,ColdHandsCrypto,2883
3788,Nailfreak1,3511
3789,YinYangMingMiau,502
3790,gutbranson,687
3791,superchemist13,259
3792,ArunaMitra,66
3793,NorbertSteiner7,343
3794,Speter12084707,20
3795,wirges_peter,193
3796,Arefuwe,25
3797,jazellah_,2931
3798,e4Motion,973
3799,Reisekader,8
3800,ElisaDavid_,4987
3801,Michael10415865,296
3802,ceo_plus_ch,1904
3803,Stricki5,42
3804,mcew63,1484
3805,AndrewRoussak,444
3806,MikeRohsoft69,730
3807,GnothRoman,1863
3808,drippydee,564
3809,Regierungen,15
3810,brabbelpapst,621
3811,TDoubleYou_,1949
3812,Fuzzy87646251,8
3813,BerndBockwurst2,209
3814,Stanigel,30
3815,TJargstorff,334
3816,kuestenwolf1,28
3817,klaushinrichs1,6
3818,_Ja_Kopf,24
3819,RalphHolst_66,5
3820,phahrrad,474
3821,PsychoShadeTV,96
3822,FlugplatzOsohn,152
3823,mkihr,68
3824,WieBib,196
3825,EwayFramo,102
3826,le_fnord,24
3827,El_Zisch,135
3828,beobachterMitte,364
3829,tecfindr_de,296
3830,Silbaer,140
3831,C_Weigler,484
3832,DerGrosseDoktor,52
3833,RobinKoenig01,38
3834,SuperbrandsDE,891
3835,voomdoon,14
3836,vM44tze,100
3837,ninatrix_,53
3838,mobility_gmbh,169
3839,PotatoePet,844
3840,_diggsn,9
3841,AlexanderStibbe,41
3842,BV_Burgkunstadt,37
3843,moma882,3
3844,Larry_uml,86
3845,rtl_direkt,1508
3846,EisenbahnerSH,965
3847,marco_oderkerk,13
3848,sjafors,107
3849,haenel_thorben,161
3850,skilly_tweet,109
3851,wusel,460
3852,PeterDieFee,516
3853,ESterzel,11
3854,vollenergie,1988
3855,BAltmueller,124
3856,Hannchen1997,1109
3857,DIW_Berlin,21946
3858,CaptainVoni,161
3859,marcoli08242191,46
3860,pstegm,386
3861,griffin0zero,114
3862,keinstressmit,292
3863,AusFuzzy,3431
3864,SerkMaster87,253
3865,pirandot,79
3866,trailrunnersdog,1176
3867,mueller_nyc,793
3868,R_Strehlow,282
3869,l_m_s15,2281
3870,BayWaPresse,1185
3871,Techtastisch,10443
3872,BasilFawlty_,3
3873,LetsShootShow,2223
3874,jago_cartoon,28
3875,Flohlaus,49
3876,DS_Defoe,161
3877,mad_makx,134
3878,Jobi71,20
3879,hoentrop1965,12
3880,Gruendercoaches,5470
3881,borismtlr,172
3882,EchteFreiheit,2651
3883,Steffen12111978,33
3884,harmsi79,88
3885,kev_niemann,447
3886,Mikelontour,422
3887,Bolingua1,8
3888,strandbaendit,347
3889,ptkbhe,97
3890,barschwikinger,21
3891,pnorsei,120
3892,2jas,46
3893,nutzlose_info,161
3894,Max_Fischer_GR,143
3895,mamaoclo,14
3896,abcDEfrankeSIGN,77
3897,Friedl_Werner,471
3898,t_losse_mueller,2472
3899,DaDdYless,65
3900,wolfgang_bartz,57
3901,matthias_live,670
3902,MaxraPasys,2
3903,zipfeklatscher3,38
3904,CaranoSoftware,50
3905,simki121,175
3906,BoooRalf,96
3907,haustec_de,318
3908,AuerStuger,236
3909,phiboLE,850
3910,Sissi28153819,1
3911,FerdinandKobelt,2079
3912,LReehten,4852
3913,BenTor1312,177
3914,Heubix,25
3915,SordringOstNord,378
3916,anjes_tjarks,5192
3917,Bustl_,351
3918,2022Menschheit,115
3919,CarFreiTag,3216
3920,voltfever,39
3921,riffreporter,16438
3922,HDG270,215
3923,echeloni2p,756
3924,waipu3910,10
3925,jmpmnbrfuss,9
3926,getmore4u,43
3927,DerMontagcom,24
3928,noname38942,18
3929,BlueRay212,338
3930,MikeNixda,157
3931,r3n4kl3s,55
3932,Schogette1,3770
3933,TheDoc0815,46
3934,meistersa,371
3935,Klaus_Mueller,8947
3936,JensBonnet,16
3937,Linux88Fl,76
3938,drhuch,9067
3939,ReinhardPreuk,322
3940,DierkHirschel,2821
3941,oscarmad01,674
3942,MeineMe53821610,1799
3943,Jm34341,42
3944,toysonlinestore,104
3945,LeedorLab,52
3946,PflegerPhil,47
3947,CSeyerlein,165
3948,3epnm,160
3949,weekendfan,7
3950,mupfelkind,54
3951,HaraldRother,47
3952,Ruhrpott_Mensch,155
3953,DPsycco,175
3954,GRINDMAST0R,9797
3955,ChrNeugi,126
3956,velotill,55
3957,home12555,9
3958,oxopaulinexox,236
3959,karenkimka,26
3960,rim_light,4168
3961,ElmarBillen,127
3962,consertum,6398
3963,Suedkurier_News,8805
3964,grumpy_copilot,484
3965,haraldwalker,378
3966,DudenhofferAUTO,5575
3967,Christian_Henne,2972
3968,WohlgensingerN,940
3969,feld0001,379
3970,AlainS1991,3559
3971,coldmic,28
3972,mrohrlack,2065
3973,KV_HBNORD,920
3974,nfoonf,650
3975,chhertel,312
3976,henningbey,484
3977,VolkerEinem,486
3978,Mi_Kuhn,3844
3979,KebabChris,1371
3980,agremm,139
3981,klubbing2000,2321
3982,dreinachneun,24
3983,baudatenbank,87
3984,wak_on_the_sea,593
3985,larshaberl,130
3986,EON_Presse,2827
3987,krn_rene,105
3988,GPlayReloaded,39
3989,stekkerauto,1975
3990,actumwimares,26
3991,wolpertinger42,107
3992,BMW_Zorge,1423
3993,SUEDKURIER_BKO,1470
3994,ImodjLadykiller,451
3995,Marschall_Toto,45
3996,AcidusToxicus,281
3997,beofux,287
3998,ThomasGlckner1,19
3999,Ygriega,660
4000,ZoePionierin,5044
4001,teamredDE,472
4002,MRuhseler,79
4003,unitedfreedom3,96
4004,paydirekt,3642
4005,fragger911,414
4006,2me4nothing,9
4007,ovrim,285
4008,NGC_Ollie,23
4009,OlafKortluke,191
4010,twisser,1604
4011,ifo_Institut,23704
4012,manneckeweyhaus,92
4013,RA_Geissler,1456
4014,Trixi_alpin,35
4015,DieRoteLinie,2520
4016,Senfberg,2068
4017,benevonmattheis,446
4018,tuppesgadse,2125
4019,JeZ_Zc,1988
4020,morea173,100
4021,heiseonline,248001
4022,or2doxor2graphy,233
4023,SSGN729,8
4024,phba151,53
4025,cutwindt,2271
4026,TeslaOwnersDEU,408
4027,SoWhat38004606,157
4028,RathTorsten,75
4029,theoneandbodi,45
4030,DavidMaicher,425
4031,REchtermeyer,86
4032,Alois15464446,11
4033,fireflausch,11
4034,Schwaebli1,1140
4035,Souvern4,45
4036,tOMPSON,985
4037,SebMue08,49
4038,kleibold23,2502
4039,Rioxz,749
4040,autobild,36648
4041,morellwest,701
4042,mrtaanderson,428
4043,SA110567,81
4044,hawk_fan8,0
4045,KumpelRainer,54
4046,coraxaroc,2525
4047,VoVoss71,111
4048,oida_grantler,14056
4049,EstererRoland,243
4050,MAMaddin,8
4051,Fujitsu_DE,8394
4052,energiemesser,8
4053,IckeBernd,1158
4054,el_limb,124
4055,LokaloDE,3089
4056,Moddy82,189
4057,Kartellamt,4894
4058,rhempel79,238
4059,med__twi,495
4060,FinanceSmitty,2754
4061,RitterJurgen,636
4062,mortalhope1,3366
4063,And3rgraund,637
4064,FlorenzS04,84
4065,Twitt_Power,4
4066,nicolaas59,4
4067,Reihner_pop,146
4068,Melnaline,20
4069,GuePetrasch,552
4070,NordhessenJ,459
4071,NorFalse,268
4072,LichtBlick_de,10396
4073,cvoelkerhh,108
4074,AriadneProjekt,1280
4075,JoergThoeming,30
4076,Mikeqxx,56
4077,surfersun,467
4078,SebHeckler,277
4079,Campbell_G_R,374
4080,EminenceNoire,14
4081,Balin_Urdunnir,19
4082,heino_matthies,36
4083,A_no_nee_moose,614
4084,x_fehl,133
4085,maki_amw,1520
4086,Rob_Erth,346
4087,theTJ23,935
4088,berlinerzeitung,280744
4089,sbirkmann1987,69
4090,HaasWolfgang,179
4091,ulibea,8
4092,rau_faser,137
4093,Srevilo,2555
4094,Theodor_Mann,136
4095,truewhitemount,459
4096,SquidAppDE,349
4097,quizles,49
4098,reader__reader,317
4099,SimonHartmut,1206
4100,VeoliaDE,2324
4101,mikemacapple,626
4102,SimonBuche,388
4103,RedArrow_Driver,144
4104,NRWZ,1246
4105,tsgngd,321
4106,HenrikMeierhoff,58
4107,pbleij,426
4108,SchaafAmBerg,69
4109,politicalHEDGE,72743
4110,KristinaWeidner,564
4111,KreutiX,889
4112,consileon,132
4113,SebStange,129
4114,RF70469,533
4115,Velo_54,1397
4116,cw_redaktion,1133
4117,juertiss,1866
4118,AlexArnoldt,29
4119,Mller82133940,102
4120,LichtPutt,27
4121,KatrinH6,61
4122,js281135,192
4123,bayerndoktor,717
4124,gas_gerd,395
4125,Uni_Stuttgart,11524
4126,helipilotpat,314
4127,dennisbuenning,7
4128,_Belze_,2212
4129,Neo2000k21,4
4130,Fluchtwagenfah4,1218
4131,hn_nrw,121
4132,agios_thomas,29
4133,Tagisade,64
4134,TheBug0815,1453
4135,MrUlmrich,192
4136,joanperfect,95
4137,DocBio1509,213
4138,Sanaponic1,6
4139,Micha84LM,4
4140,dmitner,83
4141,BerndsenMichael,15
4142,P4FChemnitz,404
4143,finanz_business,271
4144,PAM_a_Chemnitz,1040
4145,iMarioR,625
4146,lennynotbruce,57
4147,EderDampfradio,587
4148,agerber1307,58
4149,janromeo0411,35
4150,GianniSperanza1,198
4151,nilsnto,4327
4152,MMittermeier,34442
4153,vebse,98
4154,walterohneH,1130
4155,flexfoxx,1249
4156,Fachdebatten,128
4157,saurehefe1887,398
4158,AlexanderHeppe,1450
4159,sarfeld,8398
4160,groovybeatz1,1439
4161,mitsuhiko,41202
4162,tomul,11
4163,optikfluffel,570
4164,regioaktuell24,746
4165,retojoller,1644
4166,Blauesocke,720
4167,ma_promat,305
4168,Strom_Im_Tank,229
4169,patrickmatusz,275
4170,Kartopucresu,59
4171,gerlent_com,57
4172,GAMMELDAGS1,41
4173,WoKo56721112,8
4174,mer_deutschland,136
4175,MrVarulf,392
4176,PIPO1245671,2272
4177,R3in3rZuf4ll,452
4178,derfinsterling,1551
4179,cantina_guy,440
4180,matzeman,212
4181,fuldaerzeitung,4441
4182,OptimistDer,86
4183,klaus_hammer,969
4184,WildparkWilli,5
4185,Nik_png,152
4186,MrNGW,20
4187,luscher_martin,405
4188,OhneWorte2015,877
4189,LuzernerZeitung,8387
4190,Kattilein78,54
4191,HolgerMarlow,219
4192,kranze79,17
4193,Markus_Brummer,737
4194,MaineC,1977
4195,Plutzifer,6
4196,LibLbg,1189
4197,WilltheGerm,36
4198,tomvomizh,2081
4199,K3MN1K,43
4200,mr_oely,76
4201,mick__k,50
4202,schreibstark,2137
4203,Michael73431151,75
4204,PolizeiMuenchen,496023
4205,_SoulKingBrook,217
4206,meterpreter55,3
4207,Kobold831,95
4208,FritzAustri,43
4209,westenergie,451
4210,Ver_Nunft,155
4211,Feelisreal,53
4212,fuerfortnite719,17
4213,GeblitztDe,10903
4214,Seinfeldian2,379
4215,IOTA_TCG,1823
4216,EversIngo,23
4217,derwog,33
4218,rintho,295
4219,istefan,160
4220,unixtippse,1237
4221,Makebeth,5
4222,christoph_leitl,361
4223,KerstinAndreae,9079
4224,CommanderROR9,61
4225,SchneiderElecDE,11239
4226,FWWinterberg,23320
4227,Stahlhammer,2104
4228,sanbrain2016,144
4229,ikzlohmit,34
4230,mediabeobachter,796
4231,SocksQueen,340
4232,DerZeitgenosse,1065
4233,tobrieder,939
4234,techmagazin,583
4235,SWM_Magdeburg,245
4236,Akamask_,763
4237,GrajJarg,621
4238,ArneHamburg,112
4239,M82Real,72
4240,eddie_TE_cgn,4
4241,EnricoFerraro65,117
4242,chris121974,3
4243,pfft_ahhhh,411
4244,sucinum_vertex,233
4245,wuaf_ger,67
4246,UltimativCars,216
4247,Smokeyhead1,277
4248,produktivtobi,12
4249,andreas_leps,195
4250,flow_mueller,9
4251,Hafen_Meister,26
4252,mercedesbenz_ti,1085
4253,ballin_deep,2
4254,Umwelthilfe,69630
4255,Pfantomaus,1080
4256,alex_erath,417
4257,FuturICT,4034
4258,ptr_flpk,25
4259,Holoparadiktum,279
4260,Danny_Califor,96
4261,GSL_eV,882
4262,CStoreGmbh,22
4263,Spatzlhirn,1168
4264,kaufmann1979,8
4265,TheWhite969,129
4266,ehrenfeld_rt,794
4267,SmartCountryCon,2416
4268,KarlBau35787590,67
4269,cblte,328
4270,BoehmerNicolas,276
4271,MarcoSpeednix,3
4272,Duke_Mathias,355
4273,DieterVeigel,0
4274,Dogini42,38
4275,mjpr263,86
4276,swaVerkehr,1001
4277,ezo_updated,67
4278,VQuaschning,98295
4279,stefan_jahn,13
4280,NilsEhnert,482
4281,shisha_de,116
4282,JHaakona,11
4283,MichaelRdebusc1,38
4284,JrnBln,20
4285,diabhoil,19
4286,christiansagt,116
4287,juebol,178
4288,HaseDer,445
4289,Pluto_Berlin,509
4290,FabaPictures,11
4291,Janus70448947,2
4292,SilentInFlames,668
4293,LechnerGregor,0
4294,penninger,1714
4295,kolaente,77
4296,M3EGmbh,4
4297,red_hardliner,949
4298,ahzf,1274
4299,TuKaLuGa,980
4300,schokomint,1426
4301,johnnyfreitag,422
4302,GilmeisterMario,0
4303,Herbert_Diess,47695
4304,beckbeckonly,89
4305,Moench110,51
4306,FM_Elektro,778
4307,frikasch,615
4308,5T3F4N__,67
4309,TimonHnken,12
4310,oe_simon,248
4311,Frank_Zimmermn,0
4312,BernardoPT,795
4313,EggmanOrWalrus,150
4314,NoahRettberg,855
4315,CyclistOffended,449
4316,marco_knubel,469
4317,andersbunt,4117
4318,ErfurthJens,51
4319,dklaes_astro,118
4320,Dean25892,11
4321,footils,818
4322,PaulWal97169800,257
4323,FrommeChristian,40
4324,frank18519,125
4325,MathiasPriebe,12608
4326,DL8BB,731
4327,steierman,178
4328,GerardLeConce,9
4329,An_di_Arbeit,224
4330,jnievele,348
4331,anked,43900
4332,error_empire,107
4333,w_heinle,287
4334,JLengenfelder,828
4335,DerDerDaIst,113
4336,wiesbaden_lebt,985
4337,OSiffrin,207
4338,MADDOG81473130,57
4339,ThiLow,127
4340,ThomasWalach,27171
4341,TKrueglMuenchen,15
4342,effiziente_st,93
4343,AnikaK46696813,259
4344,Nedflanders2907,979
4345,grnFlip,83
4346,SergalSky,560
4347,smascher,421
4348,ProfSteinkogler,266
4349,tsia,660
4350,akkolady,199
4351,reneweidl,27
4352,_m_e________,271
4353,ThFeichtner,142
4354,Lambert_Sven,168
4355,kopfbauer,109
4356,_Herr_Stahl_,11
4357,skLeftist,502
4358,OnkelVito,4
4359,japeMay_,60
4360,TorstenS15,37
4361,nextmove_de,13371
4362,d4_fishman,84
4363,HRehburg,716
4364,DerWachsame,9539
4365,Basterus,35
4366,Hi9hTecker,609
4367,clas_hannes,464
4368,salmaniac,234
4369,AufbruchBerlin,20
4370,4realdirtydan,39
4371,Wissins,102
4372,h0g3R,125
4373,RaMa64791773,8
4374,olithissen,309
4375,akrompi,7
4376,Schmeer3,19
4377,maestro_alubia,560
4378,marco79,1138
4379,FraunhoferIEM,1639
4380,regnerischerTag,1692
4381,TheLegend1961,10
4382,seppoberlin,568
4383,liquid_sunray,759
4384,DaCaccia,136
4385,Rugdor16,2
4386,nerdfunk,353
4387,Schlaftabletten,752
4388,djbeetee,48
4389,IHK_Pfalz,832
4390,DebateEnergyDE,1180
4391,SenWiEnBe,7672
4392,hendrikfrank,534
4393,robvegas,42594
4394,MIB_jojo,453
4395,Bellerophon1988,391
4396,hh_wandsbek,70
4397,Netzvater,277
4398,robock,54
4399,wzkrefeld,3250
4400,rivado136,28
4401,AWanitschke,950
4402,cashmagazin,6989
4403,tmpnerd,33
4404,bankdruecker_78,377
4405,_Ge_Org,130
4406,MoFritsch,1658
4407,Polydoros95,1
4408,Angelo_Rad,741
4409,ITFinanzmagazin,6183
4410,evilestmav,533
4411,infoweltnews,33
4412,NervzwergTommy,818
4413,IHK_Siegen,1507
4414,digitalmobilBW,1378
4415,starkwatzinger,21760
4416,AgoraEW,19244
4417,EllieAreYouOkay,198
4418,tp_1024,935
4419,DerUrBerliner,1096
4420,__Benjamin_M__,107
4421,raimundlukas,28
4422,WolfgangLhdt,201
4423,Alexand23573402,238
4424,El_Ketamino,99
4425,UndKannste,67
4426,Slumlor29851577,145
4427,Anni_Blackbird,49
4428,EinfachArne,496
4429,bbhermann,413
4430,Gefahrenwatch,7
4431,PerryNbg,366
4432,LucLuc96,3
4433,JuBeeMG,285
4434,Dorrsachse1,3
4435,Stef68181670,26
4436,RARieck,3166
4437,modellbauhutte,300
4438,schoonartig,181
4439,StefanBeate,359
4440,ThomasWendel10,84
4441,niceday68,111
4442,linkskurve09,1
4443,Demokrat___,169
4444,LaerielBDSM,5009
4445,InI42,928
4446,deejay_ol,126
4447,FedEx511,163
4448,oliverausdem,13
4449,Paddy_1964,361
4450,AZ_Beobachter,885
4451,eduardt_s,7862
4452,RHL45770848,181
4453,rehwanne,621
4454,Lemming78,18
4455,krusehamburg,3732
4456,NygmaSven,301
4457,radpropaganda,3371
4458,Daniel55624841,56
4459,LeonTweets_81,16
4460,Shoryuuuuuken,6
4461,MalzbierJohnny,8
4462,0711stgt,118
4463,andreasg,392
4464,Juergen151,21
4465,cfrey1977,662
4466,TeteAndreas,44
4467,SchuhmacherLars,65
4468,c3nC3,170
4469,joergs_tweet,91
4470,AEnergiepolitik,214
4471,zugkatze,1315
4472,e_poche,2990
4473,gregor_kolbe,437
4474,Polyphem10,352
4475,Sophisterei,253
4476,Labor2b,235
4477,meisterlind,654
4478,DeutschmannTim,585
4479,lucassoeker,914
4480,Murmeltier1111,17
4481,TheRealWolf4,2
4482,mpj42,202
4483,MichaelRoomman,36
4484,320Grad,741
4485,Bush_Bato,572
4486,psdl,16
4487,ntvde,786878
4488,JMihram,1296
4489,alex_l_reiter,12
4490,euwidenergie,7817
4491,JanHambach,630
4492,Wintermute81,136
4493,bankenverband,7520
4494,powerpointen,910
4495,ProvNero,12
4496,MichaelKraack,215
4497,COgenussvollzug,3
4498,MoinMoinTimo,1252
4499,KfW,19940
4500,Tim1Thaler,2541
4501,Feuerwehrmann05,69
4502,PdH_MV,215
4503,katjahusen,2841
4504,mozde,6643
4505,untergrund_ffm,5100
4506,games_and_golf,14
4507,annoyedOcto,337
4508,windmesse_de,1934
4509,IHKSchwaben,1238
4510,Green_EnergyLab,775
4511,WinneHermann,7696
4512,ckatzenbach,4518
4513,YolandeKyoni,504
4514,DrCWerner,23327
4515,Mr_Brankijam,67
4516,arioch1986,155
4517,1000millimeter,1344
4518,VDEinstitut,5330
4519,Heidelberg_IR,375
4520,euronicsxxl,61
4521,swiffundweg,13
4522,Mat_Struwe,1119
4523,svn_hannover,46
4524,KnappVerlag,404
4525,mikage1904,4
4526,McKinsey_de,2423
4527,av_finance_com,788
4528,taxi_times,541
4529,Fraunhofer_ISC,1029
4530,Schmonnilein,10856
4531,zweilicht85,847
4532,StefanUlm_says,186
4533,Computop,866
4534,Tranzportz1,1625
4535,Finanzen15,24
4536,FestFlauschig,73378
4537,Ropde_,2557
4538,peterwinkelhub1,8
4539,movegudi,223
4540,NeedlemindB,585
4541,schmidja2017,1673
4542,Robin_Pe,195
4543,zusatzstoff,292
4544,SonjaLemke,570
4545,TrendJam_de,264
4546,LisaKIwersen,245
4547,moltofill1,99
4548,HakanArdic,167
4549,EinfachWeil_,575
4550,DotComLaw,254
4551,Whoabm1,5
4552,oreissig,86
4553,Zorronator,263
4554,rosenrot_m,1181
4555,Kl_Stone,1275
4556,loogbuch,27
4557,mr_michael_l,113
4558,inf_recursion,79
4559,goreinrut,308
4560,ohuber_,701
4561,user_keinname,41
4562,mbroecki,260
4563,Bethang_KN,192
4564,energieblogging,1973
4565,netterwubi,390
4566,EberhardNeumann,241
4567,KoehlerClaudia7,757
4568,OlafLies,4544
4569,Krauthendl,33
4570,GrueneVictoria,1564
4571,gehirnstuermer,529
4572,BastiHamel,138
4573,finanzvermoegen,278
4574,mz_koethen,1109
4575,dolch_mathias,410
4576,tde2022erfurt,2196
4577,RaKo22744704,2
4578,euregioRMN,833
4579,dsgv,8670
4580,ArneBab,747
4581,Clubsessel1,130
4582,M1am1H,12
4583,AnneWeisskopf,452
4584,jancoupette,117
4585,Chicken210,38
4586,mc_comments,447
4587,dk_Ruhr,67
4588,visionofsound,69
4589,BerndRenner5,1
4590,Jan73090646,15
4591,MatthiasGastel,7659
4592,EV_Swiss,556
4593,ATausNRW,208
4594,DerCDoe,364
4595,PhillipGoik,2049
4596,ThomasMichels15,1402
4597,ABfromHRO,170
4598,CorneliusRoemer,31232
4599,MSckr1971,58
4600,51Zuschauer,92
4601,Patterick1,333
4602,verkunstet,39
