,video_id,title,published_at,channel_id,view_count,like_count,comment_count,job,id,valid
106,HXa0BgtIBJw,12 Tipps Für Dein Neues Elektroauto,2020-12-15T17:00:03Z,UC3rz4cx41jWj7shRBTetzkw,36074,1994.0,195,0,0,valid
107,6QvnNktryWE,ElektroMobilität NRW adressiert mit seiner Arbeit eine stattliche Zielgruppe. Kommunen gehören dazu.,2020-12-15T14:20:49Z,UCHuljgAv3cA3GPKevRpE0Nw,15,0.0,1,0,0,comment threshold
108,wRkajvNfy_c,Elektroauto Test mit Ladehemmungen? | Was die Presse nicht zeigt,2020-12-15T17:30:02Z,UCaCaZ-vKtnMG2_FKmEePChQ,44010,652.0,165,0,0,valid
109,SP6P5_1vQrs,Toyota und der Weg zum Elektroauto Tagesthema Elektromobilität Nr.228,2020-12-15T16:00:06Z,UCHuXYLIv70fPKK9c60TwLQw,321,12.0,1,0,0,comment threshold
110,YSJ7dyMGLzU,Warum Tesla?  Im Auto mit Arnie und Eva.,2020-12-15T18:29:40Z,UCqtBzOjVW0aLVZHaRYu7dpQ,10561,491.0,48,0,0,comment threshold
111,8Gobo_fflcM,Anleitung Bafa Förderung: Bis zu 6000 € Prämie fürs Elektroauto & Plug-In Hybrid.,2020-12-15T15:16:22Z,UC3RdusuTCGxoya327k8iM0A,27379,374.0,77,0,0,valid
112,x57pDmhg4Os,Ford Mustang Mach-E: LEBEN oder TOD der Legende,2020-12-15T10:59:16Z,UCgmB8S3f8-9dR8alVUZuZxQ,45039,1752.0,380,0,0,valid
113,jwbGhGzVYQs,Koch Autogruppe | Audi e-kick Scooter | Carporn,2020-12-15T09:43:53Z,UChWb_xPT1o-5W7Mm4LsGECw,6534,47.0,2,0,0,comment threshold
114,b9nVcsx6X7Q,Apple arbeitet an einem Elektroauto Tagesthema Elektromobilität Nr.229,2020-12-16T16:00:11Z,UCHuXYLIv70fPKK9c60TwLQw,201,19.0,1,0,0,comment threshold
115,qXXdanlJQ1c,E-Auto-Highlights 2021: Die 10 wichtigsten Neuheiten – Bloch erklärt #124 | auto motor und sport,2020-12-16T15:00:16Z,UCLINPbYQ9sy6qc-TqtBeVnw,337068,5652.0,1101,0,0,valid
116,wLmzVJiRqEk,Starke Stimmen mit Marcus Fendt von The Mobility House,2020-12-16T16:05:27Z,UC3VIJuG4taRjm_wMm01D0zg,531,30.0,1,0,0,comment threshold
